time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19:31:52:1760,0.0972,-0.1936,0.5766,0.616
19:31:52:1810,0.0972,-0.1936,0.5766,0.616
19:31:52:1860,-0.0393,0.4330,-0.5915,0.734
19:31:52:1910,-0.0393,0.4330,-0.5915,0.734
19:31:52:2090,-0.0393,0.4330,-0.5915,0.734
19:31:52:2100,-0.0393,0.4330,-0.5915,0.734
19:31:52:2110,0.0285,0.3650,-0.4242,0.560
19:31:52:2120,0.0285,0.3650,-0.4242,0.560
19:31:52:2160,0.0285,0.3650,-0.4242,0.560
19:31:52:2200,0.0285,0.3650,-0.4242,0.560
19:31:52:2250,-0.0126,0.1063,-0.1469,0.182
19:31:52:2310,-0.0126,0.1063,-0.1469,0.182
19:31:52:2350,-0.0126,0.1063,-0.1469,0.182
19:31:52:2400,-0.0126,0.1063,-0.1469,0.182
19:31:52:2450,-0.0265,-0.1524,0.7275,0.744
19:31:52:2500,-0.0265,-0.1524,0.7275,0.744
19:31:52:2550,-0.0265,-0.1524,0.7275,0.744
19:31:52:2610,-0.0265,-0.1524,0.7275,0.744
19:31:52:2650,0.0142,-0.0434,0.6203,0.622
19:31:52:2700,0.0142,-0.0434,0.6203,0.622
19:31:52:2750,0.0142,-0.0434,0.6203,0.622
19:31:52:2800,0.0142,-0.0434,0.6203,0.622
19:31:52:2849,-0.0405,-0.2886,1.1522,1.188
19:31:52:2900,-0.0405,-0.2886,1.1522,1.188
19:31:52:3090,-0.0405,-0.2886,1.1522,1.188
19:31:52:3100,-0.0405,-0.2886,1.1522,1.188
19:31:52:3100,0.0547,0.6103,-1.0541,1.219
19:31:52:3110,0.0547,0.6103,-1.0541,1.219
19:31:52:3150,0.0547,0.6103,-1.0541,1.219
19:31:52:3190,0.0547,0.6103,-1.0541,1.219
19:31:52:3240,0.0682,0.0519,0.2514,0.266
19:31:52:3290,0.0682,0.0519,0.2514,0.266
19:31:52:3340,0.0682,0.0519,0.2514,0.266
19:31:52:3390,0.0682,0.0519,0.2514,0.266
19:31:52:3449,0.0681,0.2289,-0.1344,0.274
19:31:52:3479,0.0681,0.2289,-0.1344,0.274
19:31:52:3530,0.0681,0.2289,-0.1344,0.274
19:31:52:3590,0.0681,0.2289,-0.1344,0.274
19:31:52:3640,-0.0002,-0.0710,0.8644,0.867
19:31:52:3690,-0.0002,-0.0710,0.8644,0.867
19:31:52:3730,-0.0002,-0.0710,0.8644,0.867
19:31:52:3790,-0.0002,-0.0710,0.8644,0.867
19:31:52:3840,-0.0003,0.1057,0.3041,0.322
19:31:52:3880,-0.0003,0.1057,0.3041,0.322
19:31:52:3950,-0.0003,0.1057,0.3041,0.322
19:31:52:3980,-0.0003,0.1057,0.3041,0.322
19:31:52:4030,-0.0141,0.1871,0.1682,0.252
19:31:52:4079,-0.0141,0.1871,0.1682,0.252
19:31:52:4250,-0.0141,0.1871,0.1682,0.252
19:31:52:4260,-0.0141,0.1871,0.1682,0.252
19:31:52:4260,-0.0416,-0.0585,0.8571,0.860
19:31:52:4280,-0.0416,-0.0585,0.8571,0.860
19:31:52:4330,-0.0416,-0.0585,0.8571,0.860
19:31:52:4380,-0.0416,-0.0585,0.8571,0.860
19:31:52:4440,0.1079,0.4449,-0.3626,0.584
19:31:52:4480,0.1079,0.4449,-0.3626,0.584
19:31:52:4520,0.1079,0.4449,-0.3626,0.584
19:31:52:4580,0.1079,0.4449,-0.3626,0.584
19:31:52:4620,-0.0560,0.1854,0.2817,0.342
19:31:52:4670,-0.0560,0.1854,0.2817,0.342
19:31:52:4730,-0.0560,0.1854,0.2817,0.342
19:31:52:4780,-0.0560,0.1854,0.2817,0.342
19:31:52:4820,0.0388,0.1984,0.0711,0.214
19:31:52:4870,0.0388,0.1984,0.0711,0.214
19:31:52:4920,0.0388,0.1984,0.0711,0.214
19:31:52:4970,0.0388,0.1984,0.0711,0.214
19:31:52:5020,-0.0706,0.0071,0.6794,0.683
19:31:52:5070,-0.0706,0.0071,0.6794,0.683
19:31:52:5250,-0.0706,0.0071,0.6794,0.683
19:31:52:5260,-0.0706,0.0071,0.6794,0.683
19:31:52:5260,0.0378,0.1155,0.4459,0.462
19:31:52:5270,0.0378,0.1155,0.4459,0.462
19:31:52:5320,0.0378,0.1155,0.4459,0.462
19:31:52:5360,0.0378,0.1155,0.4459,0.462
19:31:52:5410,-0.0172,0.0331,0.6197,0.621
19:31:52:5470,-0.0172,0.0331,0.6197,0.621
19:31:52:5530,-0.0172,0.0331,0.6197,0.621
19:31:52:5560,-0.0172,0.0331,0.6197,0.621
19:31:52:5610,-0.0172,0.0331,0.6197,0.621
19:31:52:5659,0.0368,-0.0222,0.7891,0.790
19:31:52:5709,0.0368,-0.0222,0.7891,0.790
19:31:52:5780,0.0368,-0.0222,0.7891,0.790
19:31:52:5810,0.0368,-0.0222,0.7891,0.790
19:31:52:5860,-0.0044,0.0584,0.7353,0.738
19:31:52:5910,-0.0044,0.0584,0.7353,0.738
19:31:52:5960,-0.0044,0.0584,0.7353,0.738
19:31:52:6010,-0.0044,0.0584,0.7353,0.738
19:31:52:6050,0.0770,-0.0790,0.7610,0.769
19:31:52:6250,0.0770,-0.0790,0.7610,0.769
19:31:52:6250,0.0770,-0.0790,0.7610,0.769
19:31:52:6260,0.0770,-0.0790,0.7610,0.769
19:31:52:6260,0.1176,0.8187,-1.2800,1.524
19:31:52:6300,0.1176,0.8187,-1.2800,1.524
19:31:52:6350,0.1176,0.8187,-1.2800,1.524
19:31:52:6400,0.1176,0.8187,-1.2800,1.524
19:31:52:6450,-0.0869,0.1774,0.5760,0.609
19:31:52:6500,-0.0869,0.1774,0.5760,0.609
19:31:52:6560,-0.0869,0.1774,0.5760,0.609
19:31:52:6600,-0.0869,0.1774,0.5760,0.609
19:31:52:6650,0.0355,0.2989,0.0514,0.305
19:31:52:6700,0.0355,0.2989,0.0514,0.305
19:31:52:6750,0.0355,0.2989,0.0514,0.305
19:31:52:6800,0.0355,0.2989,0.0514,0.305
19:31:52:6850,0.0082,-0.3154,1.3882,1.424
19:31:52:6889,0.0082,-0.3154,1.3882,1.424
19:31:52:7080,0.0082,-0.3154,1.3882,1.424
19:31:52:7090,0.0082,-0.3154,1.3882,1.424
19:31:52:7090,-0.1553,-0.0583,0.9769,0.991
19:31:52:7090,-0.1553,-0.0583,0.9769,0.991
19:31:52:7140,-0.1553,-0.0583,0.9769,0.991
19:31:52:7190,-0.1553,-0.0583,0.9769,0.991
19:31:52:7240,0.1035,0.1439,0.6702,0.693
19:31:52:7290,0.1035,0.1439,0.6702,0.693
19:31:52:7340,0.1035,0.1439,0.6702,0.693
19:31:52:7390,0.1035,0.1439,0.6702,0.693
19:31:52:7430,0.0898,0.4006,-0.4104,0.581
19:31:52:7490,0.0898,0.4006,-0.4104,0.581
19:31:52:7530,0.0898,0.4006,-0.4104,0.581
19:31:52:7600,0.0898,0.4006,-0.4104,0.581
19:31:52:7640,-0.0193,0.2216,0.3223,0.392
19:31:52:7680,-0.0193,0.2216,0.3223,0.392
19:31:52:7740,-0.0193,0.2216,0.3223,0.392
19:31:52:7780,-0.0193,0.2216,0.3223,0.392
19:31:52:7830,0.0621,0.3423,0.1317,0.372
19:31:52:7880,0.0621,0.3423,0.1317,0.372
19:31:52:8010,0.0621,0.3423,0.1317,0.372
19:31:52:8030,0.0621,0.3423,0.1317,0.372
19:31:52:8040,0.0344,-0.0274,0.9358,0.937
19:31:52:8090,0.0344,-0.0274,0.9358,0.937
19:31:52:8120,0.0344,-0.0274,0.9358,0.937
19:31:52:8179,0.0344,-0.0274,0.9358,0.937
19:31:52:8230,-0.0478,0.0932,0.5961,0.605
19:31:52:8280,-0.0478,0.0932,0.5961,0.605
19:31:52:8330,-0.0478,0.0932,0.5961,0.605
19:31:52:8380,-0.0478,0.0932,0.5961,0.605
19:31:52:8430,0.0743,0.0366,0.7470,0.752
19:31:52:8470,0.0743,0.0366,0.7470,0.752
19:31:52:8530,0.0743,0.0366,0.7470,0.752
19:31:52:8570,0.0743,0.0366,0.7470,0.752
19:31:52:8620,0.0194,0.2109,0.3311,0.393
19:31:52:8670,0.0194,0.2109,0.3311,0.393
19:31:52:8720,0.0194,0.2109,0.3311,0.393
19:31:52:8770,0.0194,0.2109,0.3311,0.393
19:31:52:8820,-0.0083,0.3169,0.2143,0.383
19:31:52:8870,-0.0083,0.3169,0.2143,0.383
19:31:52:9090,-0.0083,0.3169,0.2143,0.383
19:31:52:9090,-0.0083,0.3169,0.2143,0.383
19:31:52:9100,0.0594,0.2455,0.3546,0.435
19:31:52:9100,0.0594,0.2455,0.3546,0.435
19:31:52:9120,0.0594,0.2455,0.3546,0.435
19:31:52:9170,0.0594,0.2455,0.3546,0.435
19:31:52:9220,0.0181,0.0790,0.6754,0.680
19:31:52:9270,0.0181,0.0790,0.6754,0.680
19:31:52:9320,0.0181,0.0790,0.6754,0.680
19:31:52:9360,0.0181,0.0790,0.6754,0.680
19:31:52:9430,-0.0234,0.0897,0.7806,0.786
19:31:52:9460,-0.0234,0.0897,0.7806,0.786
19:31:52:9510,-0.0234,0.0897,0.7806,0.786
19:31:52:9560,-0.0234,0.0897,0.7806,0.786
19:31:52:9610,-0.0234,0.0897,0.7806,0.786
19:31:52:9660,0.0576,0.1548,0.5739,0.597
19:31:52:9710,0.0576,0.1548,0.5739,0.597
19:31:52:9760,0.0576,0.1548,0.5739,0.597
19:31:52:9810,0.0576,0.1548,0.5739,0.597
19:31:52:9860,-0.0246,0.0695,0.7976,0.801
19:31:52:9930,-0.0246,0.0695,0.7976,0.801
19:31:52:9960,-0.0246,0.0695,0.7976,0.801
19:31:53:0010,-0.0246,0.0695,0.7976,0.801
19:31:53:0050,0.0294,0.0653,0.8125,0.816
19:31:53:0240,0.0294,0.0653,0.8125,0.816
19:31:53:0250,0.0294,0.0653,0.8125,0.816
19:31:53:0250,0.0294,0.0653,0.8125,0.816
19:31:53:0250,0.0289,0.1423,0.6331,0.650
19:31:53:0300,0.0289,0.1423,0.6331,0.650
19:31:53:0350,0.0289,0.1423,0.6331,0.650
19:31:53:0400,0.0289,0.1423,0.6331,0.650
19:31:53:0450,0.0149,0.3557,0.0895,0.367
19:31:53:0500,0.0149,0.3557,0.0895,0.367
19:31:53:0550,0.0149,0.3557,0.0895,0.367
19:31:53:0590,0.0149,0.3557,0.0895,0.367
19:31:53:0650,-0.0127,0.2969,0.2980,0.421
19:31:53:0700,-0.0127,0.2969,0.2980,0.421
19:31:53:0760,-0.0127,0.2969,0.2980,0.421
19:31:53:0800,-0.0127,0.2969,0.2980,0.421
19:31:53:0850,0.0142,0.1156,0.5765,0.588
19:31:53:0890,0.0142,0.1156,0.5765,0.588
19:31:53:0940,0.0142,0.1156,0.5765,0.588
19:31:53:1000,0.0142,0.1156,0.5765,0.588
19:31:53:1040,0.0275,-0.0526,0.9338,0.936
19:31:53:1240,0.0275,-0.0526,0.9338,0.936
19:31:53:1250,0.0275,-0.0526,0.9338,0.936
19:31:53:1250,0.0275,-0.0526,0.9338,0.936
19:31:53:1260,0.0272,0.2420,0.1871,0.307
19:31:53:1290,0.0272,0.2420,0.1871,0.307
19:31:53:1340,0.0272,0.2420,0.1871,0.307
19:31:53:1390,0.0272,0.2420,0.1871,0.307
19:31:53:1440,-0.0277,0.2096,0.4207,0.471
19:31:53:1490,-0.0277,0.2096,0.4207,0.471
19:31:53:1540,-0.0277,0.2096,0.4207,0.471
19:31:53:1580,-0.0277,0.2096,0.4207,0.471
19:31:53:1630,0.0264,0.2181,0.3022,0.374
19:31:53:1680,0.0264,0.2181,0.3022,0.374
19:31:53:1739,0.0264,0.2181,0.3022,0.374
19:31:53:1780,0.0264,0.2181,0.3022,0.374
19:31:53:1830,0.0261,0.0088,0.6076,0.608
19:31:53:1880,0.0261,0.0088,0.6076,0.608
19:31:53:2070,0.0261,0.0088,0.6076,0.608
19:31:53:2070,0.0261,0.0088,0.6076,0.608
19:31:53:2070,0.0529,0.0445,0.6675,0.671
19:31:53:2080,0.0529,0.0445,0.6675,0.671
19:31:53:2130,0.0529,0.0445,0.6675,0.671
19:31:53:2180,0.0529,0.0445,0.6675,0.671
19:31:53:2220,0.0524,0.2168,0.2400,0.328
19:31:53:2280,0.0524,0.2168,0.2400,0.328
19:31:53:2330,0.0524,0.2168,0.2400,0.328
19:31:53:2380,0.0524,0.2168,0.2400,0.328
19:31:53:2420,0.0110,0.1715,0.3062,0.351
19:31:53:2480,0.0110,0.1715,0.3062,0.351
19:31:53:2520,0.0110,0.1715,0.3062,0.351
19:31:53:2590,0.0110,0.1715,0.3062,0.351
19:31:53:2620,0.0241,0.1946,0.1846,0.269
19:31:53:2670,0.0241,0.1946,0.1846,0.269
19:31:53:2720,0.0241,0.1946,0.1846,0.269
19:31:53:2770,0.0241,0.1946,0.1846,0.269
19:31:53:2829,0.0506,0.0678,0.4847,0.492
19:31:53:2870,0.0506,0.0678,0.4847,0.492
19:31:53:3060,0.0506,0.0678,0.4847,0.492
19:31:53:3060,0.0506,0.0678,0.4847,0.492
19:31:53:3070,0.0362,0.1043,0.3348,0.353
19:31:53:3070,0.0362,0.1043,0.3348,0.353
19:31:53:3120,0.0362,0.1043,0.3348,0.353
19:31:53:3160,0.0362,0.1043,0.3348,0.353
19:31:53:3210,0.0079,0.2090,0.1723,0.271
19:31:53:3260,0.0079,0.2090,0.1723,0.271
19:31:53:3310,0.0079,0.2090,0.1723,0.271
19:31:53:3360,0.0079,0.2090,0.1723,0.271
19:31:53:3410,0.0079,0.2090,0.1723,0.271
19:31:53:3459,0.0340,0.2188,-0.0004,0.221
19:31:53:3510,0.0340,0.2188,-0.0004,0.221
19:31:53:3560,0.0340,0.2188,-0.0004,0.221
19:31:53:3610,0.0340,0.2188,-0.0004,0.221
19:31:53:3660,-0.0081,0.1063,0.2645,0.285
19:31:53:3710,-0.0081,0.1063,0.2645,0.285
19:31:53:3760,-0.0081,0.1063,0.2645,0.285
19:31:53:3810,-0.0081,0.1063,0.2645,0.285
19:31:53:3860,0.0178,0.0347,0.3939,0.396
19:31:53:4050,0.0178,0.0347,0.3939,0.396
19:31:53:4050,0.0178,0.0347,0.3939,0.396
19:31:53:4060,0.0178,0.0347,0.3939,0.396
19:31:53:4060,0.0029,0.0174,0.4272,0.428
19:31:53:4130,0.0029,0.0174,0.4272,0.428
19:31:53:4150,0.0029,0.0174,0.4272,0.428
19:31:53:4210,0.0029,0.0174,0.4272,0.428
19:31:53:4250,0.0016,0.1502,0.0262,0.152
19:31:53:4300,0.0016,0.1502,0.0262,0.152
19:31:53:4350,0.0016,0.1502,0.0262,0.152
19:31:53:4410,0.0016,0.1502,0.0262,0.152
19:31:53:4450,0.0004,0.1608,0.0775,0.179
19:31:53:4500,0.0004,0.1608,0.0775,0.179
19:31:53:4550,0.0004,0.1608,0.0775,0.179
19:31:53:4600,0.0004,0.1608,0.0775,0.179
19:31:53:4650,0.0130,0.0764,0.1167,0.140
19:31:53:4690,0.0130,0.0764,0.1167,0.140
19:31:53:4750,0.0130,0.0764,0.1167,0.140
19:31:53:4800,0.0130,0.0764,0.1167,0.140
19:31:53:4850,-0.0152,0.0194,0.2253,0.227
19:31:53:4920,-0.0152,0.0194,0.2253,0.227
19:31:53:4940,-0.0152,0.0194,0.2253,0.227
19:31:53:5000,-0.0152,0.0194,0.2253,0.227
19:31:53:5040,0.0112,-0.0104,0.2248,0.225
19:31:53:5240,0.0112,-0.0104,0.2248,0.225
19:31:53:5250,0.0112,-0.0104,0.2248,0.225
19:31:53:5250,0.0112,-0.0104,0.2248,0.225
19:31:53:5250,-0.0303,0.1235,-0.0058,0.127
19:31:53:5290,-0.0303,0.1235,-0.0058,0.127
19:31:53:5330,-0.0303,0.1235,-0.0058,0.127
19:31:53:5390,-0.0303,0.1235,-0.0058,0.127
19:31:53:5440,0.0100,0.0806,-0.0713,0.108
19:31:53:5490,0.0100,0.0806,-0.0713,0.108
19:31:53:5530,0.0100,0.0806,-0.0713,0.108
19:31:53:5580,0.0100,0.0806,-0.0713,0.108
19:31:53:5629,0.0096,0.0379,0.0414,0.057
19:31:53:5679,0.0096,0.0379,0.0414,0.057
19:31:53:5740,0.0096,0.0379,0.0414,0.057
19:31:53:5780,0.0096,0.0379,0.0414,0.057
19:31:53:5840,-0.0042,-0.0455,0.3322,0.335
19:31:53:5880,-0.0042,-0.0455,0.3322,0.335
19:31:53:5930,-0.0042,-0.0455,0.3322,0.335
19:31:53:5980,-0.0042,-0.0455,0.3322,0.335
19:31:53:6030,0.0909,0.3889,-1.2283,1.292
19:31:53:6180,0.0909,0.3889,-1.2283,1.292
19:31:53:6190,0.0909,0.3889,-1.2283,1.292
19:31:53:6190,0.0909,0.3889,-1.2283,1.292
19:31:53:6270,0.0497,0.2653,-1.0566,1.091
19:31:53:6280,0.0497,0.2653,-1.0566,1.091
19:31:53:6320,0.0497,0.2653,-1.0566,1.091
19:31:53:6380,0.0497,0.2653,-1.0566,1.091
19:31:53:6420,0.0220,0.2657,-0.6731,0.724
19:31:53:6480,0.0220,0.2657,-0.6731,0.724
19:31:53:6520,0.0220,0.2657,-0.6731,0.724
19:31:53:6570,0.0220,0.2657,-0.6731,0.724
19:31:53:6620,-0.0874,-0.1960,0.5875,0.625
19:31:53:6670,-0.0874,-0.1960,0.5875,0.625
19:31:53:6740,-0.0874,-0.1960,0.5875,0.625
19:31:53:6770,-0.0874,-0.1960,0.5875,0.625
19:31:53:6820,0.0347,-0.0715,-0.0154,0.081
19:31:53:6870,0.0347,-0.0715,-0.0154,0.081
19:31:53:6919,0.0347,-0.0715,-0.0154,0.081
19:31:53:6969,0.0347,-0.0715,-0.0154,0.081
19:31:53:7020,-0.1155,-0.1511,-0.0587,0.199
19:31:53:7230,-0.1155,-0.1511,-0.0587,0.199
19:31:53:7240,-0.1155,-0.1511,-0.0587,0.199
19:31:53:7240,-0.1155,-0.1511,-0.0587,0.199
19:31:53:7250,0.0204,0.0150,-0.4801,0.481
19:31:53:7280,0.0204,0.0150,-0.4801,0.481
19:31:53:7310,0.0204,0.0150,-0.4801,0.481
19:31:53:7360,0.0204,0.0150,-0.4801,0.481
19:31:53:7410,0.0204,0.0150,-0.4801,0.481
19:31:53:7460,0.0337,0.0323,-0.5282,0.530
19:31:53:7510,0.0337,0.0323,-0.5282,0.530
19:31:53:7570,0.0337,0.0323,-0.5282,0.530
19:31:53:7610,0.0337,0.0323,-0.5282,0.530
19:31:53:7660,-0.1028,-0.0869,0.1852,0.229
19:31:53:7710,-0.1028,-0.0869,0.1852,0.229
19:31:53:7770,-0.1028,-0.0869,0.1852,0.229
19:31:53:7820,0.0605,0.0391,-0.3269,0.335
19:31:53:7850,0.0605,0.0391,-0.3269,0.335
19:31:53:7980,0.0605,0.0391,-0.3269,0.335
19:31:53:8000,0.0605,0.0391,-0.3269,0.335
19:31:53:8010,0.0605,0.0391,-0.3269,0.335
19:31:53:8070,-0.0350,0.0973,-0.4827,0.494
19:31:53:8100,-0.0350,0.0973,-0.4827,0.494
19:31:53:8159,-0.0350,0.0973,-0.4827,0.494
19:31:53:8200,-0.0350,0.0973,-0.4827,0.494
19:31:53:8250,0.0329,0.1701,-0.7688,0.788
19:31:53:8300,0.0329,0.1701,-0.7688,0.788
19:31:53:8350,0.0329,0.1701,-0.7688,0.788
19:31:53:8420,0.0329,0.1701,-0.7688,0.788
19:31:53:8440,0.0056,-0.1256,-0.0243,0.128
19:31:53:8500,0.0056,-0.1256,-0.0243,0.128
19:31:53:8560,0.0056,-0.1256,-0.0243,0.128
19:31:53:8600,0.0056,-0.1256,-0.0243,0.128
19:31:53:8650,-0.0623,0.1092,-0.6860,0.697
19:31:53:8700,-0.0623,0.1092,-0.6860,0.697
19:31:53:8750,-0.0623,0.1092,-0.6860,0.697
19:31:53:8800,-0.0623,0.1092,-0.6860,0.697
19:31:53:8840,0.0062,0.1120,-0.4509,0.465
19:31:53:9070,0.0062,0.1120,-0.4509,0.465
19:31:53:9070,0.0062,0.1120,-0.4509,0.465
19:31:53:9080,0.0062,0.1120,-0.4509,0.465
19:31:53:9080,0.0203,0.3466,-1.1408,1.193
19:31:53:9090,0.0203,0.3466,-1.1408,1.193
19:31:53:9140,0.0203,0.3466,-1.1408,1.193
19:31:53:9190,0.0203,0.3466,-1.1408,1.193
19:31:53:9230,-0.0881,0.2822,-1.0367,1.078
19:31:53:9280,-0.0881,0.2822,-1.0367,1.078
19:31:53:9340,-0.0881,0.2822,-1.0367,1.078
19:31:53:9390,-0.0881,0.2822,-1.0367,1.078
19:31:53:9430,0.0216,0.2457,-0.8323,0.868
19:31:53:9490,0.0216,0.2457,-0.8323,0.868
19:31:53:9540,0.0216,0.2457,-0.8323,0.868
19:31:53:9580,0.0216,0.2457,-0.8323,0.868
19:31:53:9630,-0.0049,0.2096,-0.4480,0.495
19:31:53:9680,-0.0049,0.2096,-0.4480,0.495
19:31:53:9730,-0.0049,0.2096,-0.4480,0.495
19:31:53:9790,-0.0049,0.2096,-0.4480,0.495
19:31:53:9830,-0.0585,0.4326,-1.1095,1.192
19:31:53:9900,-0.0585,0.4326,-1.1095,1.192
19:31:53:9930,-0.0585,0.4326,-1.1095,1.192
19:31:53:9980,-0.0585,0.4326,-1.1095,1.192
19:31:54:0030,-0.0438,0.1797,-0.2667,0.325
19:31:54:0210,-0.0438,0.1797,-0.2667,0.325
19:31:54:0220,-0.0438,0.1797,-0.2667,0.325
19:31:54:0220,-0.0438,0.1797,-0.2667,0.325
19:31:54:0230,0.0934,-0.4281,1.2803,1.353
19:31:54:0280,0.0934,-0.4281,1.2803,1.353
19:31:54:0320,0.0934,-0.4281,1.2803,1.353
19:31:54:0370,0.0934,-0.4281,1.2803,1.353
19:31:54:0420,0.0670,-0.3288,0.9399,0.998
19:31:54:0470,0.0670,-0.3288,0.9399,0.998
19:31:54:0520,0.0670,-0.3288,0.9399,0.998
19:31:54:0570,0.0670,-0.3288,0.9399,0.998
19:31:54:0620,-0.0140,-0.2579,0.7833,0.825
19:31:54:0670,-0.0140,-0.2579,0.7833,0.825
19:31:54:0730,-0.0140,-0.2579,0.7833,0.825
19:31:54:0770,-0.0140,-0.2579,0.7833,0.825
19:31:54:0820,0.0138,0.5210,-1.0235,1.149
19:31:54:0869,0.0138,0.5210,-1.0235,1.149
19:31:54:0920,0.0138,0.5210,-1.0235,1.149
19:31:54:0970,0.0138,0.5210,-1.0235,1.149
19:31:54:1019,-0.0129,0.1692,-0.0672,0.182
19:31:54:1200,-0.0129,0.1692,-0.0672,0.182
19:31:54:1210,-0.0129,0.1692,-0.0672,0.182
19:31:54:1210,-0.0129,0.1692,-0.0672,0.182
19:31:54:1210,-0.0129,0.1692,-0.0672,0.182
19:31:54:1260,-0.0399,-0.5103,1.6877,1.764
19:31:54:1310,-0.0399,-0.5103,1.6877,1.764
19:31:54:1360,-0.0399,-0.5103,1.6877,1.764
19:31:54:1409,-0.0399,-0.5103,1.6877,1.764
19:31:54:1460,-0.0671,-0.1970,0.6934,0.724
19:31:54:1510,-0.0671,-0.1970,0.6934,0.724
19:31:54:1550,-0.0671,-0.1970,0.6934,0.724
19:31:54:1600,-0.0671,-0.1970,0.6934,0.724
19:31:54:1660,-0.0131,-0.0359,0.8263,0.827
19:31:54:1700,-0.0131,-0.0359,0.8263,0.827
19:31:54:1760,-0.0131,-0.0359,0.8263,0.827
19:31:54:1810,-0.0131,-0.0359,0.8263,0.827
19:31:54:1850,0.1089,0.4514,-0.9798,1.084
19:31:54:2020,0.1089,0.4514,-0.9798,1.084
19:31:54:2030,0.1089,0.4514,-0.9798,1.084
19:31:54:2030,0.1089,0.4514,-0.9798,1.084
19:31:54:2100,0.2311,0.8851,-1.7310,1.958
19:31:54:2110,0.2311,0.8851,-1.7310,1.958
19:31:54:2150,0.2311,0.8851,-1.7310,1.958
19:31:54:2210,0.2311,0.8851,-1.7310,1.958
19:31:54:2250,-0.0962,0.4335,-0.2206,0.496
19:31:54:2300,-0.0962,0.4335,-0.2206,0.496
19:31:54:2350,-0.0962,0.4335,-0.2206,0.496
19:31:54:2400,-0.0962,0.4335,-0.2206,0.496
19:31:54:2450,-0.0423,0.1861,0.1045,0.218
19:31:54:2500,-0.0423,0.1861,0.1045,0.218
19:31:54:2560,-0.0423,0.1861,0.1045,0.218
19:31:54:2600,-0.0423,0.1861,0.1045,0.218
19:31:54:2650,0.3381,-0.0199,0.4599,0.571
19:31:54:2690,0.3381,-0.0199,0.4599,0.571
19:31:54:2750,0.3381,-0.0199,0.4599,0.571
19:31:54:2790,0.3381,-0.0199,0.4599,0.571
19:31:54:2839,-0.1396,0.0058,0.8037,0.816
19:31:54:2890,-0.1396,0.0058,0.8037,0.816
19:31:54:2940,-0.1396,0.0058,0.8037,0.816
19:31:54:2990,-0.1396,0.0058,0.8037,0.816
19:31:54:3220,-0.0861,0.2769,0.0728,0.299
19:31:54:3230,-0.0861,0.2769,0.0728,0.299
19:31:54:3240,-0.0861,0.2769,0.0728,0.299
19:31:54:3240,-0.0861,0.2769,0.0728,0.299
19:31:54:3250,0.1851,0.3710,-0.0990,0.426
19:31:54:3290,0.1851,0.3710,-0.0990,0.426
19:31:54:3340,0.1851,0.3710,-0.0990,0.426
19:31:54:3380,0.1851,0.3710,-0.0990,0.426
19:31:54:3439,-0.1294,-0.1614,0.9007,0.924
19:31:54:3489,-0.1294,-0.1614,0.9007,0.924
19:31:54:3550,-0.1294,-0.1614,0.9007,0.924
19:31:54:3580,-0.1294,-0.1614,0.9007,0.924
19:31:54:3630,-0.0488,0.0690,0.7974,0.802
19:31:54:3680,-0.0488,0.0690,0.7974,0.802
19:31:54:3730,-0.0488,0.0690,0.7974,0.802
19:31:54:3780,-0.0488,0.0690,0.7974,0.802
19:31:54:3830,0.0182,0.0678,0.7758,0.779
19:31:54:3880,0.0182,0.0678,0.7758,0.779
19:31:54:3930,0.0182,0.0678,0.7758,0.779
19:31:54:3980,0.0182,0.0678,0.7758,0.779
19:31:54:4030,-0.0783,0.2573,0.0462,0.273
19:31:54:4079,-0.0783,0.2573,0.0462,0.273
19:31:54:4130,-0.0783,0.2573,0.0462,0.273
19:31:54:4170,-0.0783,0.2573,0.0462,0.273
19:31:54:4290,-0.1608,-0.0845,1.1814,1.195
19:31:54:4310,-0.1608,-0.0845,1.1814,1.195
19:31:54:4320,-0.1608,-0.0845,1.1814,1.195
19:31:54:4380,-0.1608,-0.0845,1.1814,1.195
19:31:54:4420,0.0701,0.1580,0.3878,0.425
19:31:54:4470,0.0701,0.1580,0.3878,0.425
19:31:54:4520,0.0701,0.1580,0.3878,0.425
19:31:54:4570,0.0701,0.1580,0.3878,0.425
19:31:54:4620,-0.0257,0.1536,0.2642,0.307
19:31:54:4670,-0.0257,0.1536,0.2642,0.307
19:31:54:4720,-0.0257,0.1536,0.2642,0.307
19:31:54:4770,-0.0257,0.1536,0.2642,0.307
19:31:54:4820,-0.0534,0.3252,0.0660,0.336
19:31:54:4880,-0.0534,0.3252,0.0660,0.336
19:31:54:4920,-0.0534,0.3252,0.0660,0.336
19:31:54:4970,-0.0534,0.3252,0.0660,0.336
19:31:54:5020,0.0146,0.0469,0.4250,0.428
19:31:54:5060,0.0146,0.0469,0.4250,0.428
19:31:54:5120,0.0146,0.0469,0.4250,0.428
19:31:54:5160,0.0146,0.0469,0.4250,0.428
19:31:54:5380,0.0285,0.0686,0.3099,0.319
19:31:54:5380,0.0285,0.0686,0.3099,0.319
19:31:54:5390,0.0285,0.0686,0.3099,0.319
19:31:54:5390,0.0285,0.0686,0.3099,0.319
19:31:54:5410,0.0285,0.0686,0.3099,0.319
19:31:54:5460,-0.0116,0.2814,-0.2378,0.369
19:31:54:5500,-0.0116,0.2814,-0.2378,0.369
